infiniband/core/mad_rmpp.c 0 1
infiniband/core/iwcm.c 0 2
infiniband/core/verbs.c 0 1
infiniband/core/ucm.c 0 3
infiniband/core/uverbs_main.c 0 1
infiniband/core/fmr_pool.c 1 0
infiniband/core/packer.c 2 0
infiniband/core/sysfs.c 3 0
infiniband/core/device.c 5 0
infiniband/core/sa_query.c 2 0
infiniband/core/multicast.c 4 4
infiniband/core/ucma.c 0 1
infiniband/core/uverbs_cmd.c 5 7
infiniband/core/cma.c 2 3
infiniband/core/umem.c 3 2
infiniband/core/cm.c 3 8
infiniband/core/mad.c 16 5
infiniband/core/cache.c 7 0
ptp/ptp_chardev.c 1 0
parisc/ccio-rm-dma.c 0 1
parisc/hppb.c 0 1
parisc/iosapic.c 6 0
parisc/ccio-dma.c 5 7
parisc/eisa.c 1 1
parisc/pdc_stable.c 7 0
parisc/led.c 3 0
parisc/superio.c 1 0
parisc/sba_iommu.c 6 9
parisc/gsc.c 2 0
parisc/lba_pci.c 3 0
parisc/dino.c 6 0
parisc/eisa_enumerator.c 6 2
memstick/host/jmb38x_ms.c 8 9
memstick/host/tifm_ms.c 1 5
memstick/host/r592.c 1 5
memstick/core/mspro_block.c 5 2
memstick/core/memstick.c 0 2
scsi/aha1740.c 0 1
scsi/atari_scsi.c 1 1
scsi/device_handler/scsi_dh.c 2 0
scsi/device_handler/scsi_dh_alua.c 1 1
scsi/lpfc/lpfc_attr.c 11 1
scsi/lpfc/lpfc_sli.c 28 32
scsi/lpfc/lpfc_debugfs.c 19 9
scsi/lpfc/lpfc_init.c 27 21
scsi/lpfc/lpfc_els.c 4 2
scsi/lpfc/lpfc_mbox.c 6 0
scsi/lpfc/lpfc_vport.c 1 2
scsi/lpfc/lpfc_bsg.c 5 8
scsi/lpfc/lpfc_ct.c 2 2
scsi/lpfc/lpfc_scsi.c 9 7
scsi/lpfc/lpfc_hbadisc.c 14 5
scsi/lpfc/lpfc_mem.c 1 0
scsi/lpfc/lpfc_nportdisc.c 1 0
scsi/fnic/fnic_fcs.c 2 2
scsi/fnic/fnic_isr.c 1 0
scsi/fnic/vnic_wq_copy.c 1 0
scsi/fnic/fnic_res.c 12 0
scsi/fnic/fnic_main.c 9 0
scsi/fnic/vnic_dev.c 1 1
scsi/fnic/vnic_rq.c 5 1
scsi/fnic/vnic_wq.c 5 1
scsi/fnic/fnic_scsi.c 6 1
scsi/sym53c416.c 2 3
scsi/scsi.c 0 2
scsi/libiscsi_tcp.c 3 3
scsi/bfa/bfa_svc.c 14 2
scsi/bfa/bfa_fcs_lport.c 5 4
scsi/bfa/bfad_bsg.c 1 1
scsi/bfa/bfad_im.c 1 2
scsi/bfa/bfad_debugfs.c 3 0
scsi/bfa/bfa_fcbuild.c 6 0
scsi/bfa/bfa_ioc.c 12 3
scsi/bfa/bfad.c 3 1
scsi/bfa/bfa_core.c 6 2
scsi/bfa/bfa_fcpim.c 18 2
scsi/bfa/bfa_fcs.c 3 0
scsi/bfa/bfa_port.c 1 0
scsi/bfa/bfa_ioc_ct.c 1 0
scsi/ses.c 9 3
scsi/t128.c 1 0
scsi/qlogicfas.c 1 0
scsi/osd/osd_initiator.c 4 2
scsi/sd_dif.c 10 0
scsi/NCR5380.c 4 3
scsi/mpt2sas/mpt2sas_scsih.c 27 15
scsi/mpt2sas/mpt2sas_base.c 13 2
scsi/mpt2sas/mpt2sas_transport.c 4 4
scsi/mpt2sas/mpt2sas_config.c 1 2
scsi/mpt2sas/mpt2sas_ctl.c 4 1
scsi/scsi_error.c 3 3
scsi/st.c 20 2
scsi/scsi_sysfs.c 6 0
scsi/vmw_pvscsi.c 9 2
scsi/scsi_transport_sas.c 3 1
scsi/wd7000.c 7 4
scsi/atp870u.c 27 20
scsi/nsp32_debug.c 1 0
scsi/wd33c93.c 13 7
scsi/aha152x.c 8 10
scsi/dc395x.c 9 7
scsi/3w-9xxx.c 4 7
scsi/3w-xxxx.c 5 4
scsi/mvsas/mv_sas.c 10 8
scsi/mvsas/mv_94xx.c 8 0
scsi/mvsas/mv_init.c 9 0
scsi/mvsas/mv_64xx.c 8 1
scsi/pmcraid.c 15 2
scsi/hptiop.c 5 1
scsi/constants.c 6 0
scsi/gdth_proc.c 11 0
scsi/ips.c 31 25
scsi/in2000.c 10 5
scsi/scsi_tgt_lib.c 2 1
scsi/eata_pio.c 8 6
scsi/ibmvscsi/rpa_vscsi.c 0 2
scsi/ibmvscsi/ibmvscsi.c 3 2
scsi/ibmvscsi/ibmvfc.c 9 4
scsi/ibmvscsi/ibmvstgt.c 1 2
scsi/NCR_Q720.c 2 1
scsi/nsp32.c 18 1
scsi/a100u2w.c 17 0
scsi/initio.c 10 13
scsi/scsi_scan.c 6 0
scsi/tmscsim.c 12 5
scsi/ultrastor.c 4 0
scsi/fd_mcs.c 3 4
scsi/ncr53c8xx.c 16 23
scsi/bnx2fc/bnx2fc_fcoe.c 2 5
scsi/bnx2fc/bnx2fc_io.c 7 1
scsi/bnx2fc/bnx2fc_hwi.c 12 4
scsi/bnx2fc/bnx2fc_tgt.c 1 3
scsi/eata.c 15 6
scsi/ibmmca.c 24 9
scsi/iscsi_tcp.c 0 3
scsi/scsi_transport_iscsi.c 2 2
scsi/scsicam.c 1 0
scsi/pcmcia/nsp_cs.c 7 3
scsi/pcmcia/sym53c500_cs.c 1 4
scsi/pcmcia/nsp_debug.c 2 0
scsi/arm/msgqueue.c 1 0
scsi/arm/arxescsi.c 0 4
scsi/arm/acornscsi.c 4 4
scsi/arm/fas216.c 8 8
scsi/arm/oak.c 0 3
scsi/arm/cumana_1.c 0 4
scsi/arm/cumana_2.c 0 2
scsi/BusLogic.c 13 19
scsi/qlogicfas408.c 1 3
scsi/libfc/fc_rport.c 1 1
scsi/libfc/fc_fcp.c 0 1
scsi/libfc/fc_exch.c 0 2
scsi/libfc/fc_libfc.c 0 1
scsi/libfc/fc_disc.c 1 1
scsi/stex.c 2 9
scsi/53c700.c 7 1
scsi/scsi_transport_fc.c 4 4
scsi/libiscsi.c 6 3
scsi/mvumi.c 8 5
scsi/sg.c 15 3
scsi/NCR_D700.c 2 1
scsi/sgiwd93.c 0 2
scsi/scsi_lib.c 3 3
scsi/NCR53c406a.c 2 4
scsi/arcmsr/arcmsr_hba.c 5 0
scsi/arcmsr/arcmsr_attr.c 0 3
scsi/aic7xxx_old/aic7xxx_proc.c 2 0
scsi/mesh.c 7 6
scsi/isci/firmware/create_fw.c 2 0
scsi/isci/task.c 0 1
scsi/isci/remote_device.c 2 0
scsi/isci/phy.c 0 1
scsi/isci/probe_roms.c 3 0
scsi/isci/unsolicited_frame_control.c 1 1
scsi/isci/port_config.c 7 3
scsi/isci/host.c 29 1
scsi/isci/remote_node_table.c 5 0
scsi/isci/request.c 0 2
scsi/isci/init.c 4 1
scsi/isci/port.c 9 0
scsi/esp_scsi.c 6 2
scsi/be2iscsi/be_cmds.c 2 4
scsi/be2iscsi/be_main.c 38 12
scsi/be2iscsi/be_mgmt.c 1 0
scsi/scsi_proc.c 3 1
scsi/g_NCR5380.c 3 4
scsi/megaraid/megaraid_sas_fusion.c 13 4
scsi/megaraid/megaraid_mm.c 6 0
scsi/megaraid/megaraid_sas_base.c 43 6
scsi/megaraid/megaraid_mbox.c 24 2
scsi/megaraid/megaraid_sas_fp.c 2 0
scsi/osst.c 31 16
scsi/megaraid.c 16 1
scsi/sr_ioctl.c 1 0
scsi/mac_esp.c 0 2
scsi/ppa.c 7 1
scsi/libsrp.c 4 0
scsi/pas16.c 1 0
scsi/fcoe/fcoe.c 1 2
scsi/fcoe/fcoe_ctlr.c 1 4
scsi/fcoe/fcoe_transport.c 1 3
scsi/sun3_scsi.c 0 1
scsi/qlogicpti.c 4 4
scsi/dtc.c 3 1
scsi/qla4xxx/ql4_os.c 14 5
scsi/qla4xxx/ql4_nx.c 14 9
scsi/qla4xxx/ql4_isr.c 1 5
scsi/qla4xxx/ql4_mbx.c 4 2
scsi/qla4xxx/ql4_nvram.c 3 0
scsi/qla4xxx/ql4_dbg.c 2 0
scsi/qla4xxx/ql4_init.c 4 1
scsi/libsas/sas_scsi_host.c 3 2
scsi/libsas/sas_expander.c 16 1
scsi/libsas/sas_host_smp.c 1 0
scsi/libsas/sas_ata.c 1 0
scsi/libsas/sas_port.c 5 0
scsi/libsas/sas_init.c 2 0
scsi/libsas/sas_event.c 1 0
scsi/libsas/sas_phy.c 3 0
scsi/libsas/sas_discover.c 1 0
scsi/ipr.c 42 15
scsi/imm.c 6 1
scsi/3w-sas.c 6 5
scsi/sun3_scsi_vme.c 1 0
scsi/fdomain.c 5 2
scsi/scsi_devinfo.c 2 5
scsi/pm8001/pm8001_ctl.c 5 1
scsi/pm8001/pm8001_hwi.c 10 0
scsi/pm8001/pm8001_sas.c 4 1
scsi/pm8001/pm8001_init.c 10 0
scsi/scsi_transport_spi.c 6 0
scsi/scsi_netlink.c 1 3
scsi/sim710.c 0 1
scsi/cxgbi/cxgb3i/cxgb3i.c 4 1
scsi/cxgbi/cxgb4i/cxgb4i.c 5 1
scsi/cxgbi/libcxgbi.c 12 4
scsi/hpsa.c 32 10
scsi/scsi_tgt_if.c 2 1
scsi/aic7xxx/aic7xxx_pci.c 4 1
scsi/aic7xxx/aic7xxx_core.c 31 20
scsi/aic7xxx/aic79xx_proc.c 5 0
scsi/aic7xxx/aic7xxx_proc.c 5 0
scsi/aic7xxx/aicasm/aicasm_symbol.c 1 11
scsi/aic7xxx/aicasm/aicasm.c 7 6
scsi/aic7xxx/aic79xx_core.c 39 22
scsi/aic7xxx/aic79xx_pci.c 7 0
scsi/aic7xxx/aic79xx_osm.c 10 3
scsi/aic7xxx/aic7xxx_osm.c 10 3
scsi/aic7xxx/aic7770.c 2 0
scsi/aic7xxx/aic7xxx_93cx6.c 8 0
scsi/bnx2i/bnx2i_init.c 0 2
scsi/bnx2i/bnx2i_iscsi.c 3 2
scsi/bnx2i/bnx2i_hwi.c 2 8
scsi/qla1280.c 25 7
scsi/sun_esp.c 0 3
scsi/sd.c 2 1
scsi/aacraid/commctrl.c 6 4
scsi/aacraid/commsup.c 11 12
scsi/aacraid/src.c 1 2
scsi/aacraid/rx.c 1 2
scsi/aacraid/linit.c 5 0
scsi/aacraid/dpcsup.c 0 2
scsi/aacraid/aachba.c 1 0
scsi/aacraid/sa.c 1 2
scsi/gdth.c 27 14
scsi/dpt_i2o.c 38 10
scsi/ch.c 7 0
scsi/sun3x_esp.c 0 2
scsi/qla2xxx/qla_dfs.c 1 0
scsi/qla2xxx/qla_sup.c 17 8
scsi/qla2xxx/qla_nx.c 41 16
scsi/qla2xxx/qla_gs.c 9 0
scsi/qla2xxx/qla_attr.c 4 0
scsi/qla2xxx/qla_init.c 22 8
scsi/qla2xxx/qla_mbx.c 5 1
scsi/qla2xxx/qla_bsg.c 3 1
scsi/qla2xxx/qla_dbg.c 20 0
scsi/qla2xxx/qla_iocb.c 4 2
scsi/qla2xxx/qla_os.c 12 6
scsi/qla2xxx/qla_mid.c 2 1
scsi/qla2xxx/qla_isr.c 10 2
scsi/scsi_debug.c 13 2
scsi/u14-34f.c 12 3
scsi/sym53c8xx_2/sym_hipd.c 16 11
scsi/sym53c8xx_2/sym_nvram.c 6 0
scsi/sym53c8xx_2/sym_fw.c 1 2
scsi/sym53c8xx_2/sym_malloc.c 0 6
scsi/sym53c8xx_2/sym_glue.c 4 3
scsi/aic94xx/aic94xx_scb.c 2 0
scsi/aic94xx/aic94xx_sds.c 11 1
scsi/aic94xx/aic94xx_hwi.c 9 1
scsi/aic94xx/aic94xx_seq.c 11 0
scsi/aic94xx/aic94xx_dump.c 4 0
scsi/aic94xx/aic94xx_tmf.c 1 0
scsi/aic94xx/aic94xx_init.c 7 0
scsi/raid_class.c 2 0
staging/crystalhd/crystalhd_hw.c 12 4
staging/crystalhd/crystalhd_misc.c 5 2
staging/crystalhd/crystalhd_lnx.c 1 0
staging/crystalhd/crystalhd_cmds.c 9 1
staging/vme/vme.c 2 0
staging/vme/devices/vme_user.c 6 3
staging/vme/bridges/vme_ca91cx42.c 6 0
staging/vme/bridges/vme_tsi148.c 8 0
staging/winbond/wb35tx.c 2 0
staging/winbond/wb35reg.c 3 1
staging/winbond/mds.c 3 2
staging/winbond/reg.c 19 1
staging/winbond/wb35rx.c 0 1
staging/winbond/phy_calibration.c 8 7
staging/intel_sst/intelmid_msic_control.c 1 0
staging/intel_sst/intel_sst_pvt.c 2 0
staging/intel_sst/intel_sst_stream_encoded.c 6 2
staging/intel_sst/intel_sst.c 2 1
staging/intel_sst/intelmid_ctrl.c 1 0
staging/intel_sst/intel_sst_app_interface.c 3 0
staging/intel_sst/intelmid_pvt.c 3 0
staging/intel_sst/intel_sst_stream.c 1 0
staging/intel_sst/intel_sst_drv_interface.c 1 1
staging/intel_sst/intelmid.c 1 0
staging/intel_sst/intel_sst_dsp.c 4 0
staging/pohmelfs/crypto.c 4 5
staging/pohmelfs/inode.c 4 5
staging/pohmelfs/mcache.c 0 2
staging/pohmelfs/net.c 0 4
staging/pohmelfs/dir.c 0 3
staging/pohmelfs/trans.c 1 2
staging/pohmelfs/path_entry.c 0 1
staging/asus_oled/asus_oled.c 5 2
staging/rtl8712/hal_init.c 0 5
staging/rtl8712/rtl871x_ioctl_set.c 1 0
staging/rtl8712/rtl8712_xmit.c 4 1
staging/rtl8712/rtl871x_mlme.c 4 9
staging/rtl8712/rtl8712_efuse.c 7 5
staging/rtl8712/usb_intf.c 2 0
staging/rtl8712/rtl871x_mp_ioctl.c 2 0
staging/rtl8712/rtl871x_recv.c 2 1
staging/rtl8712/rtl871x_mp.c 2 0
staging/rtl8712/rtl871x_security.c 17 1
staging/rtl8712/rtl871x_ioctl_linux.c 7 9
staging/rtl8712/rtl871x_xmit.c 6 2
staging/rtl8712/usb_ops_linux.c 5 0
staging/rtl8712/rtl8712_cmd.c 0 4
staging/rtl8712/rtl871x_sta_mgt.c 6 3
staging/rtl8712/rtl8712_recv.c 6 5
staging/rtl8712/ieee80211.c 2 7
staging/rtl8712/usb_halinit.c 1 0
staging/rtl8712/rtl871x_eeprom.c 2 0
staging/rtl8712/xmit_linux.c 2 0
staging/rtl8712/rtl871x_io.c 1 0
staging/zram/zram_drv.c 4 0
staging/zram/zram_sysfs.c 1 0
staging/sbe-2t3e3/io.c 2 0
staging/sbe-2t3e3/main.c 2 0
staging/sbe-2t3e3/intr.c 0 4
staging/sbe-2t3e3/dc.c 8 0
staging/octeon/cvmx-helper-sgmii.c 2 0
staging/octeon/cvmx-helper-spi.c 1 0
staging/octeon/cvmx-spi.c 1 2
staging/octeon/ethernet-tx.c 4 5
staging/octeon/cvmx-helper-loop.c 1 0
staging/octeon/ethernet-spi.c 2 0
staging/octeon/ethernet.c 5 1
staging/octeon/cvmx-helper-npi.c 1 0
staging/octeon/ethernet-rgmii.c 2 0
staging/octeon/cvmx-fpa.c 0 1
staging/octeon/cvmx-helper-util.c 1 2
staging/octeon/ethernet-mem.c 0 2
staging/octeon/cvmx-helper.c 5 2
staging/octeon/cvmx-pko.c 5 0
staging/octeon/cvmx-helper-xaui.c 1 0
staging/octeon/cvmx-helper-rgmii.c 2 0
staging/octeon/ethernet-rx.c 2 3
staging/rtl8187se/r8180_rtl8225z2.c 6 2
staging/rtl8187se/r8185b_init.c 8 2
staging/rtl8187se/r8180_core.c 23 2
staging/rtl8187se/ieee80211/dot11d.c 5 0
staging/rtl8187se/ieee80211/ieee80211_crypt_tkip.c 1 0
staging/rtl8187se/ieee80211/ieee80211_module.c 4 0
staging/rtl8187se/ieee80211/ieee80211_softmac.c 5 5
staging/rtl8187se/ieee80211/ieee80211_rx.c 3 1
staging/rtl8187se/ieee80211/ieee80211_wx.c 1 0
staging/rtl8187se/ieee80211/ieee80211_tx.c 2 0
staging/rtl8187se/ieee80211/ieee80211_crypt_ccmp.c 2 1
staging/rtl8187se/ieee80211/ieee80211_crypt.c 4 0
staging/rtl8187se/r8180_dm.c 3 0
staging/rtl8187se/r8180_wx.c 1 0
staging/vt6656/tether.c 1 0
staging/vt6656/ioctl.c 5 0
staging/vt6656/rc4.c 1 0
staging/vt6656/80211mgr.c 0 5
staging/vt6656/channel.c 7 0
staging/vt6656/wcmd.c 3 3
staging/vt6656/rxtx.c 1 0
staging/vt6656/baseband.c 4 0
staging/vt6656/wpa.c 3 0
staging/vt6656/firmware.c 1 0
staging/vt6656/main_usb.c 11 4
staging/vt6656/usbpipe.c 2 0
staging/vt6656/michael.c 0 1
staging/vt6656/hostap.c 2 0
staging/vt6656/aes_ccmp.c 2 0
staging/vt6656/wpa2.c 3 0
staging/vt6656/tcrc.c 0 1
staging/vt6656/key.c 19 0
staging/vt6656/card.c 5 2
staging/vt6656/wmgr.c 9 0
staging/vt6656/dpc.c 7 2
staging/vt6656/datarate.c 9 0
staging/vt6656/rf.c 0 3
staging/vt6656/wctl.c 3 0
staging/vt6656/bssdb.c 18 1
staging/vt6656/wpactl.c 6 0
staging/vt6656/iwctl.c 11 0
staging/vt6656/tkip.c 1 0
staging/cxt1e1/pmc93x6_eeprom.c 2 4
staging/cxt1e1/hwprobe.c 8 1
staging/cxt1e1/linux.c 2 0
staging/cxt1e1/comet.c 3 0
staging/cxt1e1/sbecrc.c 2 1
staging/cxt1e1/musycc.c 14 2
staging/cxt1e1/pmcc4_drv.c 20 3
staging/usbip/stub_rx.c 0 1
staging/usbip/vhci_tx.c 0 3
staging/usbip/vhci_sysfs.c 1 0
staging/usbip/usbip_common.c 5 0
staging/usbip/stub_main.c 0 1
staging/usbip/stub_tx.c 1 3
staging/usbip/usbip_event.c 0 2
staging/usbip/userspace/src/usbip_list.c 3 0
staging/usbip/userspace/src/usbipd.c 3 0
staging/usbip/userspace/src/usbip_network.c 1 0
staging/usbip/userspace/src/usbip_bind.c 2 0
staging/usbip/userspace/libsrc/usbip_host_driver.c 0 1
staging/usbip/userspace/libsrc/vhci_driver.c 0 2
staging/usbip/userspace/libsrc/names.c 2 1
staging/usbip/vhci_hcd.c 4 1
staging/usbip/vhci_rx.c 0 1
staging/cptm1217/clearpad_tm1217.c 4 0
staging/frontier/tranzport.c 1 0
staging/frontier/alphatrack.c 1 2
staging/rts5139/xd.c 20 1
staging/rts5139/rts51x_chip.c 2 0
staging/rts5139/ms.c 46 2
staging/rts5139/sd_cprm.c 8 0
staging/rts5139/rts51x.c 2 0
staging/rts5139/rts51x_card.c 2 1
staging/rts5139/ms_mg.c 4 0
staging/rts5139/rts51x_scsi.c 5 1
staging/rts5139/sd.c 18 0
staging/rts5139/rts51x_transport.c 0 3
staging/wlags49_h2/wl_pci.c 9 2
staging/wlags49_h2/hcf.c 5 11
staging/wlags49_h2/mmd.c 3 0
staging/wlags49_h2/wl_util.c 11 1
staging/wlags49_h2/wl_netdev.c 9 0
staging/wlags49_h2/wl_enc.c 4 0
staging/wlags49_h2/wl_wext.c 4 1
staging/wlags49_h2/dhf.c 1 5
staging/wlags49_h2/wl_profile.c 4 2
staging/wlags49_h2/wl_priv.c 1 0
staging/wlags49_h2/wl_main.c 16 3
staging/spectra/lld_nand.c 15 13
staging/spectra/lld_cdma.c 4 1
staging/spectra/ffsport.c 3 1
staging/spectra/lld_emu.c 9 0
staging/spectra/lld_mtd.c 2 5
staging/spectra/flash.c 42 4
staging/rtl8192u/r819xU_firmware.c 2 0
staging/rtl8192u/r8190_rtl8256.c 4 4
staging/rtl8192u/r8192U_dm.c 15 0
staging/rtl8192u/ieee80211/dot11d.c 5 0
staging/rtl8192u/ieee80211/ieee80211_crypt_tkip.c 1 0
staging/rtl8192u/ieee80211/ieee80211_module.c 2 0
staging/rtl8192u/ieee80211/scatterwalk.c 0 1
staging/rtl8192u/ieee80211/ieee80211_softmac.c 4 3
staging/rtl8192u/ieee80211/ieee80211_rx.c 11 4
staging/rtl8192u/ieee80211/ieee80211_wx.c 4 0
staging/rtl8192u/ieee80211/ieee80211_tx.c 2 1
staging/rtl8192u/ieee80211/digest.c 2 0
staging/rtl8192u/ieee80211/arc4.c 1 0
staging/rtl8192u/ieee80211/michael_mic.c 0 1
staging/rtl8192u/ieee80211/ieee80211_crypt_ccmp.c 2 1
staging/rtl8192u/ieee80211/ieee80211_crypt.c 5 0
staging/rtl8192u/ieee80211/aes.c 5 0
staging/rtl8192u/ieee80211/rtl819x_TSProc.c 5 2
staging/rtl8192u/ieee80211/rtl819x_HTProc.c 5 0
staging/rtl8192u/r819xU_phy.c 15 4
staging/rtl8192u/r8192U_wx.c 3 0
staging/rtl8192u/r8192U_core.c 34 6
staging/rtl8192u/r8180_93cx6.c 2 0
