tmp/nothing/input/keyboard/tnetv107x-keypad.c 1
tmp/nothing/input/keyboard/locomokbd.c 2
tmp/nothing/input/keyboard/omap4-keypad.c 2
tmp/nothing/input/keyboard/maple_keyb.c 2
tmp/nothing/input/keyboard/tca6416-keypad.c 2
tmp/nothing/input/input-mt.c 1
tmp/nothing/input/misc/sparcspkr.c 1
tmp/nothing/input/misc/cobalt_btns.c 1
tmp/nothing/input/misc/wistron_btns.c 2
tmp/nothing/input/misc/ati_remote2.c 8
tmp/nothing/input/misc/xen-kbdfront.c 1
tmp/nothing/input/misc/sgi_btns.c 1
tmp/nothing/input/misc/yealink.c 5
tmp/nothing/input/misc/kxtj9.c 1
tmp/nothing/input/misc/uinput.c 4
tmp/nothing/input/misc/apanel.c 1
tmp/nothing/input/misc/pcf8574_keypad.c 1
tmp/nothing/input/misc/ad714x.c 13
tmp/nothing/input/misc/keyspan_remote.c 4
tmp/nothing/input/misc/cm109.c 1
tmp/nothing/input/misc/hp_sdc_rtc.c 0
tmp/nothing/input/misc/adxl34x.c 1
tmp/nothing/input/misc/atlas_btns.c 1
tmp/nothing/input/serio/serio.c 0
tmp/nothing/input/serio/ct82c710.c 0
tmp/nothing/input/serio/ambakmi.c 0
tmp/nothing/input/serio/ams_delta_serio.c 1
tmp/nothing/input/serio/altera_ps2.c 0
tmp/nothing/input/serio/gscps2.c 0
tmp/nothing/input/serio/rpckbd.c 0
tmp/nothing/input/serio/serport.c 1
tmp/nothing/input/serio/serio_raw.c 0
tmp/nothing/input/serio/ps2mult.c 2
tmp/nothing/input/serio/hil_mlc.c 6
tmp/nothing/input/serio/hp_sdc.c 0
tmp/nothing/input/serio/i8042.c 9
tmp/nothing/input/serio/sa1111ps2.c 0
tmp/nothing/input/mousedev.c 1
tmp/nothing/input/evdev.c 1
tmp/nothing/input/input.c 8
tmp/nothing/input/joystick/amijoy.c 2
tmp/nothing/input/joystick/cobra.c 3
tmp/nothing/input/joystick/twidjoy.c 1
tmp/nothing/input/joystick/gf2k.c 1
tmp/nothing/input/joystick/grip_mp.c 7
tmp/nothing/input/joystick/grip.c 4
tmp/nothing/input/joystick/gamecon.c 18
tmp/nothing/input/joystick/iforce/iforce-serio.c 9
tmp/nothing/input/joystick/iforce/iforce-main.c 10
tmp/nothing/input/joystick/iforce/iforce-ff.c 6
tmp/nothing/input/joystick/iforce/iforce-packets.c 8
tmp/nothing/input/joystick/analog.c 6
tmp/nothing/input/joystick/db9.c 8
tmp/nothing/input/joystick/joydump.c 2
tmp/nothing/input/joystick/guillemot.c 0
tmp/nothing/input/joystick/adi.c 9
tmp/nothing/input/joystick/maplecontrol.c 1
tmp/nothing/input/joystick/walkera0701.c 2
tmp/nothing/input/joystick/xpad.c 1
tmp/nothing/input/joystick/turbografx.c 2
tmp/nothing/input/joystick/interact.c 1
tmp/nothing/input/joystick/sidewinder.c 3
tmp/nothing/input/joystick/a3d.c 1
tmp/nothing/input/joystick/spaceball.c 1
tmp/nothing/input/joystick/tmdc.c 11
tmp/nothing/input/sparse-keymap.c 4
tmp/nothing/input/gameport/ns558.c 1
tmp/nothing/input/gameport/gameport.c 2
tmp/nothing/input/gameport/lightning.c 5
tmp/nothing/input/ff-memless.c 2
tmp/nothing/input/tablet/wacom_wac.c 2
tmp/nothing/input/tablet/hanwang.c 2
tmp/nothing/input/tablet/gtco.c 1
tmp/nothing/input/tablet/aiptek.c 3
tmp/nothing/input/tablet/wacom_sys.c 2
tmp/nothing/input/mouse/sentelic.c 1
tmp/nothing/input/mouse/appletouch.c 10
tmp/nothing/input/mouse/bcm5974.c 2
tmp/nothing/input/mouse/synaptics.c 0
tmp/nothing/input/mouse/psmouse-base.c 6
tmp/nothing/input/mouse/gpio_mouse.c 2
tmp/nothing/input/mouse/vsxxxaa.c 1
tmp/nothing/input/mouse/elantech.c 2
tmp/nothing/input/mouse/logips2pp.c 1
tmp/nothing/input/mouse/pxa930_trkball.c 0
tmp/nothing/input/mouse/alps.c 1
tmp/nothing/input/mouse/hgpk.c 3
tmp/nothing/input/touchscreen/usbtouchscreen.c 7
tmp/nothing/input/touchscreen/tnetv107x-ts.c 0
tmp/nothing/input/touchscreen/wacom_w8001.c 1
tmp/nothing/input/touchscreen/ucb1400_ts.c 0
tmp/nothing/input/touchscreen/zylonite-wm97xx.c 1
tmp/nothing/input/touchscreen/stmpe-ts.c 0
tmp/nothing/input/touchscreen/ad7879-spi.c 1
tmp/nothing/input/touchscreen/wm831x-ts.c 1
tmp/nothing/input/touchscreen/mainstone-wm97xx.c 1
tmp/nothing/input/touchscreen/ads7846.c 1
tmp/nothing/input/touchscreen/wm9705.c 0
tmp/nothing/input/touchscreen/ad7877.c 1
tmp/nothing/input/touchscreen/wm9713.c 0
tmp/nothing/input/touchscreen/max11801_ts.c 1
tmp/nothing/input/touchscreen/lpc32xx_ts.c 0
tmp/nothing/input/touchscreen/st1232.c 1
tmp/nothing/input/touchscreen/wm9712.c 0
tmp/nothing/input/touchscreen/bu21013_ts.c 3
tmp/nothing/input/touchscreen/elo.c 1
tmp/nothing/input/touchscreen/tsc2007.c 0
tmp/nothing/input/touchscreen/tps6507x-ts.c 0
tmp/nothing/input/touchscreen/atmel-wm97xx.c 1
tmp/nothing/input/touchscreen/atmel_mxt_ts.c 7
tmp/nothing/input/touchscreen/intel-mid-touch.c 7
tmp/nothing/input/touchscreen/penmount.c 1
tmp/nothing/input/joydev.c 4
tmp/nothing/lguest/segments.c 1
tmp/nothing/lguest/interrupts_and_traps.c 1
tmp/nothing/lguest/hypercalls.c 1
tmp/nothing/lguest/lguest_user.c 2
tmp/nothing/lguest/core.c 1
tmp/nothing/lguest/page_tables.c 1
tmp/nothing/lguest/lguest_device.c 4
tmp/nothing/w1/w1_netlink.c 0
tmp/nothing/w1/w1.c 1
tmp/nothing/w1/w1_family.c 0
tmp/nothing/w1/w1_io.c 3
tmp/nothing/w1/w1_int.c 1
tmp/nothing/w1/slaves/w1_therm.c 3
tmp/nothing/w1/slaves/w1_ds2431.c 0
tmp/nothing/w1/slaves/w1_ds2423.c 2
tmp/nothing/w1/slaves/w1_ds2408.c 0
tmp/nothing/w1/slaves/w1_ds2433.c 2
tmp/nothing/w1/masters/ds2490.c 2
tmp/nothing/w1/masters/ds1wm.c 2
