0 1
0 0
0 3
0 1
0 2
2 12
0 5
0 1
0 1
0 1
0 3
0 0
0 0
0 0
0 0
0 6
0 0
0 1
0 0
0 0
0 1
0 0
0 1
0 0
0 1
0 2
1 2
1 1
0 0
0 2
0 2
0 1
0 1
0 1
2 1
0 0
0 1
0 1
0 0
0 1
1 1
0 0
0 1
0 1
0 1
0 0
0 0
0 1
0 1
0 1
0 1
0 0
0 4
1 7
0 7
0 2
0 3
0 11
0 5
6 0
0 2
0 0
0 0
0 5
0 1
0 0
2 2
1 0
2 1
0 2
0 1
0 0
1 1
0 2
0 0
0 0
0 1
1 1
0 0
3 1
0 1
0 0
0 1
1 0
0 1
0 1
0 0
0 0
0 3
0 1
0 0
0 0
0 4
0 1
0 0
2 1
0 2
0 1
0 3
0 2
0 1
0 0
2 2
0 1
0 0
0 1
0 1
0 4
0 0
0 3
0 0
0 8
0 2
0 1
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 2
0 0
0 1
0 1
0 0
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 1
0 3
0 0
0 2
0 1
0 0
0 0
0 4
0 0
0 1
0 2
0 1
0 0
0 1
0 1
0 1
0 1
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 1
0 1
0 1
0 0
0 10
0 0
0 0
0 1
0 0
0 0
0 0
0 1
0 0
0 0
0 1
0 0
0 1
0 1
0 1
0 0
0 2
0 0
0 0
1 3
0 2
0 0
0 0
0 1
0 2
0 0
2 1
0 0
0 6
0 2
0 1
0 0
0 0
0 0
0 0
0 1
0 1
0 1
0 3
0 3
0 0
0 1
0 1
0 2
0 2
0 2
0 0
0 1
0 0
0 2
0 2
0 0
0 0
1 0
0 0
0 1
0 1
0 12
0 0
0 0
0 2
0 0
0 0
0 3
0 4
0 7
0 0
0 1
0 1
2 2
0 2
0 0
0 2
0 0
2 1
0 0
0 0
0 2
0 1
0 1
0 0
4 2
4 0
0 0
2 0
0 1
0 0
0 2
0 1
0 1
0 1
0 1
0 0
0 3
0 8
0 0
0 1
0 4
0 2
0 4
0 0
0 0
0 0
0 0
0 0
0 4
0 2
0 0
0 2
0 1
1 2
0 0
0 0
1 3
0 0
0 5
0 1
0 0
0 2
0 2
0 1
0 2
0 1
1 2
0 0
0 1
1 1
4 2
1 1
0 1
0 3
0 1
1 1
6 2
0 1
1 2
0 1
0 0
0 0
0 1
0 0
0 0
0 2
0 0
0 0
0 1
0 1
0 1
0 2
0 2
0 0
0 1
0 4
0 1
0 2
0 0
0 1
0 1
0 1
0 1
0 0
0 7
0 1
0 1
0 0
0 1
0 0
0 0
1 5
0 0
0 1
0 5
0 2
0 2
0 2
0 4
0 0
0 1
0 0
0 2
1 3
0 0
2 6
1 4
0 3
0 0
0 2
0 1
0 1
0 1
1 1
0 0
0 3
0 2
0 3
0 2
0 0
0 0
0 5
0 0
0 0
0 2
0 0
0 2
0 1
0 0
2 4
0 3
0 2
2 11
0 1
0 0
0 0
0 0
0 2
0 2
0 1
0 0
0 0
0 0
0 1
0 0
0 0
1 5
0 2
0 1
0 0
6 6
0 0
0 0
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 3
0 0
0 2
0 0
0 0
0 1
2 4
0 2
0 2
0 0
0 1
0 0
0 2
0 0
0 1
0 2
0 1
0 0
0 0
0 2
0 0
0 2
0 0
0 6
0 1
3 5
0 0
0 1
0 1
0 0
0 0
0 2
2 4
0 1
0 2
0 1
0 2
0 1
0 0
0 2
0 0
0 2
0 1
0 0
0 2
0 1
0 1
0 2
0 0
0 1
0 3
0 2
0 4
0 1
0 2
0 0
0 0
0 2
0 2
0 1
0 0
0 1
0 2
0 0
0 1
0 0
0 1
0 0
0 0
0 0
0 2
0 1
0 0
0 1
0 0
0 2
0 0
0 2
0 0
0 2
0 1
0 1
0 4
0 0
0 0
0 0
0 0
0 0
0 0
0 2
0 3
0 0
2 0
0 1
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 5
0 3
0 0
0 2
1 1
0 0
0 0
0 0
0 1
0 0
0 2
0 1
0 2
2 0
0 1
0 2
1 6
0 4
0 0
1 1
0 0
0 0
0 0
0 0
0 0
0 2
0 0
0 1
0 0
0 1
0 0
0 1
2 0
0 0
0 0
0 0
2 1
0 1
0 2
0 1
0 1
0 0
0 0
0 0
0 0
3 6
2 2
0 1
0 1
0 1
0 0
2 1
0 1
0 0
0 0
0 0
0 0
0 0
0 5
0 2
0 1
0 1
0 0
0 0
0 5
0 3
0 2
0 1
0 0
0 1
0 2
0 6
1 0
0 1
0 0
0 2
0 1
0 3
0 0
0 2
1 1
0 0
0 2
0 0
0 1
0 0
0 1
0 0
0 1
0 0
0 1
0 1
0 0
0 1
1 1
0 1
0 2
0 1
0 1
1 3
0 2
0 3
0 9
0 4
0 1
0 1
0 2
0 6
0 1
0 1
0 1
0 2
0 1
1 2
0 1
0 0
0 0
0 0
0 0
0 1
1 1
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 0
0 3
0 0
0 0
0 0
0 0
0 0
0 2
0 0
0 0
0 0
0 1
0 0
0 1
0 0
0 1
0 0
0 2
0 1
0 0
0 0
0 1
0 0
0 0
0 0
0 3
0 0
0 1
0 2
0 0
0 1
0 1
0 1
0 0
0 1
0 0
0 5
0 1
0 0
0 1
0 1
0 1
0 0
0 2
0 2
0 5
0 0
0 0
0 0
0 1
0 1
0 0
0 0
0 0
0 1
0 1
0 6
2 0
0 1
0 1
0 0
1 3
0 11
0 0
0 0
0 2
0 2
0 1
0 0
0 4
0 0
0 0
0 1
0 0
0 1
1 1
1 1
0 2
0 1
0 2
0 0
0 1
0 1
0 0
0 1
1 1
0 1
0 1
0 0
0 3
0 5
0 0
0 1
0 4
0 1
0 0
0 4
0 1
0 2
0 2
0 10
0 0
0 2
0 1
0 2
0 1
0 4
0 4
0 2
0 1
0 1
0 4
0 6
0 1
0 1
0 0
0 1
0 1
0 20
0 0
0 2
0 0
2 8
0 0
0 2
0 0
0 3
0 1
0 0
0 0
0 2
0 0
0 2
0 1
0 1
0 1
0 0
0 2
0 1
1 0
0 1
0 2
0 2
0 1
0 1
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 1
0 2
1 1
0 1
0 1
0 1
0 0
0 1
0 0
0 0
0 0
0 1
0 0
0 0
0 1
0 2
0 1
0 1
0 0
0 2
0 0
0 1
0 0
0 1
0 1
0 4
0 1
0 1
0 0
0 2
0 1
0 1
0 0
1 0
0 1
0 1
0 1
0 1
0 1
0 1
0 0
0 4
0 1
0 1
0 0
0 1
1 0
0 0
0 0
0 1
0 1
0 0
3 1
0 2
0 2
0 1
0 0
0 0
0 0
0 0
0 1
0 0
0 1
0 1
0 1
0 1
0 1
0 2
0 0
0 0
1 1
0 0
2 2
0 0
0 1
0 6
0 0
0 1
0 0
0 0
0 2
0 2
0 2
0 2
1 0
0 0
0 2
0 0
0 2
1 2
0 2
1 1
0 1
0 1
0 0
0 0
1 0
0 1
0 0
0 0
0 0
0 0
0 0
0 3
0 1
0 2
0 0
0 1
0 2
0 4
0 0
0 1
0 0
0 0
0 1
0 0
0 0
0 3
1 2
0 2
0 0
0 3
0 4
0 2
0 2
0 0
0 1
0 2
0 1
0 2
1 0
1 0
0 1
0 2
0 0
0 1
1 2
0 0
0 2
0 0
0 1
0 1
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 4
0 4
0 2
0 1
0 1
0 2
0 0
0 0
0 0
0 0
0 6
0 7
0 1
0 0
1 4
0 1
0 1
0 1
0 4
0 0
0 0
0 1
0 2
0 0
0 0
0 2
0 2
0 0
0 0
0 0
0 2
0 0
0 1
0 0
0 2
0 1
0 0
0 1
0 1
0 0
0 1
0 2
0 0
0 4
0 4
0 3
0 4
1 3
0 1
0 1
0 2
0 1
0 0
0 1
0 0
0 2
0 0
0 1
0 2
0 0
0 1
0 2
0 1
1 1
0 1
0 1
0 3
3 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 2
0 2
0 2
0 0
0 2
0 0
0 2
0 0
0 1
0 1
0 0
0 3
0 2
0 3
0 0
0 15
0 0
0 0
0 6
2 3
0 1
0 2
0 1
0 0
0 0
0 0
1 0
0 1
0 0
0 1
0 0
0 0
0 3
0 1
0 0
0 0
0 1
0 0
0 1
0 4
0 2
1 10
0 5
0 0
0 0
2 2
0 0
0 1
1 0
0 0
0 1
0 1
0 1
0 0
0 0
0 0
0 2
0 0
0 0
0 0
0 1
0 1
0 1
0 1
0 0
0 0
0 1
3 5
0 1
0 1
0 3
0 1
0 1
0 0
0 0
0 0
0 2
0 0
1 2
0 8
0 0
0 0
2 1
0 1
0 0
0 0
1 18
0 5
0 0
0 0
0 2
0 2
0 0
0 1
0 1
0 0
0 3
0 0
2 2
0 1
0 0
0 1
0 1
0 0
0 3
0 0
0 3
0 1
0 2
0 1
2 6
0 1
0 1
0 0
1 3
0 2
0 2
0 1
0 1
0 0
0 2
0 2
0 0
0 0
0 0
4 1
1 0
0 0
0 0
2 5
0 1
0 2
0 1
0 1
0 0
0 2
0 0
0 3
0 0
0 0
0 4
0 2
0 0
0 1
0 4
0 2
0 0
0 0
0 0
0 2
0 1
1 1
0 1
0 0
0 1
0 2
0 7
0 0
0 0
0 4
0 0
0 0
0 2
0 0
0 0
0 0
0 2
0 3
0 1
0 0
0 0
0 1
0 0
0 0
0 1
0 0
0 2
0 3
0 4
0 1
0 4
0 7
0 1
0 6
0 4
0 6
0 2
0 1
0 2
0 2
0 1
0 2
0 0
0 3
0 1
0 0
0 0
0 1
0 0
0 1
0 1
0 0
0 1
0 6
0 1
0 1
0 3
2 17
0 1
0 2
0 1
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 3
0 0
0 0
0 3
0 1
2 6
0 2
0 0
0 0
0 0
0 1
0 1
0 2
0 0
0 0
0 1
0 1
0 1
0 3
0 3
0 1
0 0
0 0
0 2
0 0
0 0
0 0
0 0
1 2
0 2
0 1
0 0
0 0
0 0
0 1
0 0
0 0
0 1
0 0
0 0
0 2
0 1
0 1
0 0
0 0
0 8
0 0
0 0
0 0
0 0
0 0
0 1
0 0
0 2
0 0
0 1
0 0
0 0
0 1
0 1
0 0
0 0
0 0
1 1
0 1
0 0
0 1
0 1
0 0
0 0
0 1
0 1
0 2
0 3
0 4
0 1
0 1
0 4
0 0
0 0
0 1
0 2
0 2
0 0
0 2
0 0
0 1
0 0
0 1
0 1
0 2
0 2
0 2
0 2
0 1
1 5
0 1
0 1
0 1
0 1
0 2
0 1
0 0
0 1
0 3
2 0
2 0
0 4
0 3
0 0
1 1
0 0
0 0
0 0
0 0
0 0
0 1
0 2
0 2
0 2
0 0
0 3
0 2
0 2
0 2
0 1
0 2
1 1
0 0
0 0
0 2
0 1
0 0
0 0
0 2
0 3
0 0
0 2
0 0
0 0
0 0
0 0
0 1
0 1
0 3
0 0
0 1
0 2
3 2
0 0
0 1
0 0
0 1
0 3
0 2
1 1
0 0
0 2
0 0
0 1
0 2
0 0
0 0
0 0
0 2
0 1
0 0
0 0
0 1
0 1
0 0
0 2
0 0
0 0
0 0
0 0
0 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 0
0 0
0 1
0 1
0 1
0 2
0 1
0 0
4 2
0 0
1 1
1 0
0 1
0 0
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 3
0 0
0 0
0 1
0 0
0 0
0 0
0 0
0 6
0 0
0 0
2 1
0 0
0 0
0 0
0 0
0 0
0 0
1 2
0 0
1 2
0 1
0 2
0 2
0 2
0 1
0 2
1 0
0 0
0 1
0 1
0 0
0 2
0 1
0 1
0 0
1 2
0 2
0 0
0 0
0 0
0 0
0 1
0 1
0 0
0 3
0 2
0 0
0 0
0 1
0 0
0 0
0 1
0 1
0 2
0 0
0 0
0 0
0 1
0 1
0 0
0 0
0 0
0 1
0 2
0 0
0 6
1 0
0 1
0 1
0 1
0 1
1 1
0 0
0 2
0 0
0 0
0 1
0 0
0 1
0 0
0 0
0 1
0 0
0 0
0 0
2 0
0 2
0 2
0 0
0 0
0 0
0 0
0 1
0 0
3 0
0 0
0 0
0 0
0 2
0 0
 0 2
aio_aio12_8.c 0 0
das6402.c 0 0
adl_pci9111.c 0 0
ni_mio_common.c 0 0
usbdux.c 0 1
ni_pcidio.c 0 1
0 0
0 0
0 2
0 0
0 1
0 0
0 3
0 0
0 0
0 0
0 0
0 5
0 0
0 1
2 0
0 1
0 0
0 0
0 0
1 0
0 1
0 2
0 4
0 0
0 1
0 0
1 0
1 3
0 0
0 1
0 5
0 1
0 2
0 5
0 3
0 4
0 1
0 1
0 0
0 0
0 0
0 1
0 1
0 2
0 0
0 0
0 1
0 3
0 1
0 1
0 1
0 2
4 5
0 1
0 2
0 1
0 2
0 1
0 1
0 1
0 3
0 1
0 0
0 0
0 3
0 4
0 0
0 2
0 0
0 1
0 2
0 1
0 1
0 0
0 2
0 1
0 0
0 0
0 1
0 2
0 0
0 0
0 2
0 1
2 2
0 4
0 0
0 0
0 2
0 0
0 2
0 1
0 1
0 1
0 2
2 2
2 1
2 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 1
0 0
0 1
0 1
0 1
0 1
