md/raid5.c 
infiniband/hw/mthca/mthca_qp.c 1
infiniband/hw/mthca/mthca_cmd.c 1
infiniband/core/mad.c 1
infiniband/core/user_mad.c 1
infiniband/core/multicast.c 1
block/drbd/drbd_receiver.c 1
input/touchscreen/max11801_ts.c 1
iommu/iova.c 1
media/dvb/frontends/tda10071.c 1
media/dvb/frontends/cx24116.c 1
media/dvb/siano/smscoreapi.c 2
media/dvb/dvb-usb/it913x.c 3
media/dvb/dvb-usb/lmedm04.c 1
media/radio/si4713-i2c.c 2
media/video/cx18/cx18-queue.c 1
media/video/cx88/cx88-core.c 1
media/video/cx88/cx88-input.c 1
media/video/pvrusb2/pvrusb2-eeprom.c 1
media/video/pvrusb2/pvrusb2-sysfs.c 1
media/video/pvrusb2/pvrusb2-hdw.c 1
media/video/pvrusb2/pvrusb2-context.c 1
media/video/cx23885/cx23885-core.c 3
media/video/cx25821/cx25821-core.c 2
media/video/bt8xx/bttv-risc.c 4
media/video/saa7164/saa7164-fw.c 2
media/video/usbvision/usbvision-core.c 1
media/video/vino.c 1
video/riva/riva_hw.c 1
video/omap2/vrfb.c 3
video/fbmem.c 1
video/matrox/matroxfb_base.c 2
video/matrox/g450_pll.c 2
video/ps3fb.c 1
video/atafb_mfb.c 1
staging/bcm/HandleControlPacket.c 1
staging/bcm/nvm.c 1
staging/bcm/IPv6Protocol.c 2
staging/media/lirc/lirc_sir.c 2
staging/media/solo6x10/g723.c 1
staging/media/solo6x10/v4l2-enc.c 1
staging/media/go7007/go7007-fw.c 3
staging/usbip/userspace/src/usbipd.c 4
staging/rtl8192e/rtllib_crypt.c 1
staging/rtl8192u/ieee80211/ieee80211_crypt.c 2
staging/speakup/main.c 2
staging/comedi/drivers.c 1
staging/comedi/drivers/ni_65xx.c 4
staging/comedi/drivers/dyna_pci10xx.c 1
staging/comedi/drivers/amplc_pc236.c 1
staging/comedi/drivers/amplc_pc263.c 2
staging/comedi/drivers/adv_pci_dio.c 2
staging/comedi/drivers/ni_labpc.c 2
staging/comedi/drivers/mite.c 1
staging/comedi/drivers/amplc_dio200.c 2
staging/comedi/drivers/ni_pcidio.c 2
staging/comedi/drivers/ni_pcimio.c 1
staging/comedi/drivers/amplc_pci224.c 1
staging/comedi/drivers/dt3000.c 2
staging/comedi/drivers/ni_6527.c 1
staging/comedi/drivers/ni_660x.c 1
staging/comedi/drivers/ni_670x.c 1
staging/comedi/proc.c 1
